DATE_PST,DATE,TIME,STATION_NAME,STATION_NAME_FULL,EMS_ID,NAPS_ID,RAW_VALUE,ROUNDED_VALUE,UNIT,INSTRUMENT,PARAMETER,OWNER,REGION
5/17/2017 13:00,5/17/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.10483,28.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 14:00,5/17/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,25.94719,25.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 15:00,5/17/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,30.25526,30.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 16:00,5/17/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.96489,34,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 17:00,5/17/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.19707,33.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 18:00,5/17/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,35.17719,35.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 19:00,5/17/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,32.19588,32.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 20:00,5/17/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.57205,26.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 21:00,5/17/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.76037,23.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 22:00,5/17/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.62294,23.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/17/2017 23:00,5/17/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.39744,18.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 0:00,5/17/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.70164,13.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 1:00,5/18/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,16.23612,16.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 2:00,5/18/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.12699,15.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 3:00,5/18/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.37067,12.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 4:00,5/18/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,11.48947,11.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 5:00,5/18/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,10.08897,10.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 6:00,5/18/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.878132,6.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 7:00,5/18/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.825315,6.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 8:00,5/18/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,14.64375,14.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 9:00,5/18/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.14175,21.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 10:00,5/18/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.47839,24.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 11:00,5/18/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.88108,28.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 12:00,5/18/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.34393,28.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 13:00,5/18/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,29.69933,29.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 14:00,5/18/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,34.1449,34.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 15:00,5/18/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.07179,28.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 16:00,5/18/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,32.50023,32.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 17:00,5/18/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.00279,33,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 18:00,5/18/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,30.37425,30.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 19:00,5/18/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,31.60192,31.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 20:00,5/18/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.43289,17.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 21:00,5/18/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.12575,18.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 22:00,5/18/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,15.31009,15.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/18/2017 23:00,5/18/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,8.015,8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 0:00,5/18/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,8.24485,8.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 1:00,5/19/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.77689,12.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 2:00,5/19/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,11.23369,11.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 3:00,5/19/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,11.25138,11.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 4:00,5/19/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,,,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 5:00,5/19/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.782678,3.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 6:00,5/19/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.431769,3.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 7:00,5/19/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.469314,3.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 8:00,5/19/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,8.172614,8.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 9:00,5/19/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.28406,13.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 10:00,5/19/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,14.22997,14.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 11:00,5/19/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.22088,24.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 12:00,5/19/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.53029,23.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 13:00,5/19/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,30.41556,30.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 14:00,5/19/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.42452,24.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 15:00,5/19/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,32.01506,32,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 16:00,5/19/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,37.87506,37.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 17:00,5/19/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,34.41593,34.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 18:00,5/19/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,36.12653,36.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 19:00,5/19/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,35.24555,35.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 20:00,5/19/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,32.35158,32.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 21:00,5/19/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.37558,27.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 22:00,5/19/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,25.8327,25.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/19/2017 23:00,5/19/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.61434,19.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 0:00,5/19/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.881709,6.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 1:00,5/20/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,7.3781,7.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 2:00,5/20/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.379583,3.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 3:00,5/20/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.673675,2.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 4:00,5/20/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.238428,2.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 5:00,5/20/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.957503,1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 6:00,5/20/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.924495,4.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 7:00,5/20/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.18209,12.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 8:00,5/20/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,16.70942,16.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 9:00,5/20/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.18,19.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 10:00,5/20/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,22.09525,22.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 11:00,5/20/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.10758,23.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 12:00,5/20/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,22.15486,22.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 13:00,5/20/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.69981,26.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 14:00,5/20/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.61231,27.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 15:00,5/20/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.52904,23.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 16:00,5/20/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,20.603,20.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 17:00,5/20/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.22231,23.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 18:00,5/20/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,25.94973,25.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 19:00,5/20/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.86142,27.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 20:00,5/20/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.61031,21.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 21:00,5/20/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.80294,21.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 22:00,5/20/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.49439,17.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/20/2017 23:00,5/20/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.165081,9.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 0:00,5/20/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.807281,9.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 1:00,5/21/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.31811,18.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 2:00,5/21/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,12.37607,12.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 3:00,5/21/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.333497,4.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 4:00,5/21/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.241636,1.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 5:00,5/21/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.7406079,0.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 6:00,5/21/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.401703,2.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 7:00,5/21/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.08904,13.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 8:00,5/21/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.61127,19.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 9:00,5/21/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,23.14844,23.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 10:00,5/21/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,25.57833,25.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 11:00,5/21/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,18.84223,18.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 12:00,5/21/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.26332,26.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 13:00,5/21/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,36.62967,36.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 14:00,5/21/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,40.52053,40.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 15:00,5/21/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,34.49733,34.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 16:00,5/21/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,31.49505,31.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 17:00,5/21/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,29.94994,29.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 18:00,5/21/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.7462,27.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 19:00,5/21/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.14192,27.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 20:00,5/21/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.73397,27.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 21:00,5/21/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.71917,17.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 22:00,5/21/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,6.49005,6.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/21/2017 23:00,5/21/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.901456,5.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 0:00,5/21/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.986083,1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 1:00,5/22/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.7143561,0.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 2:00,5/22/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.401272,1.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 3:00,5/22/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.161103,3.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 4:00,5/22/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,,,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 5:00,5/22/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.325406,1.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 6:00,5/22/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,4.512362,4.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 7:00,5/22/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,13.187,13.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 8:00,5/22/2017,8:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,21.55895,21.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 9:00,5/22/2017,9:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,37.37441,37.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 10:00,5/22/2017,10:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,33.2807,33.3,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 11:00,5/22/2017,11:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,27.11595,27.1,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 12:00,5/22/2017,12:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,28.56457,28.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 13:00,5/22/2017,13:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,31.40564,31.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 14:00,5/22/2017,14:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,34.5997,34.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 15:00,5/22/2017,15:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,29.66997,29.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 16:00,5/22/2017,16:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,24.59759,24.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 17:00,5/22/2017,17:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,31.56222,31.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 18:00,5/22/2017,18:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,26.4034,26.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 19:00,5/22/2017,19:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,19.24743,19.2,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 20:00,5/22/2017,20:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,17.93326,17.9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 21:00,5/22/2017,21:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.838981,9.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 22:00,5/22/2017,22:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,9.0255,9,ppb,NA,O3,MVRD,02 - Lower Mainland
5/22/2017 23:00,5/22/2017,23:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,3.59287,3.6,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 0:00,5/22/2017,24:00:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.653733,0.7,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 1:00,5/23/2017,1:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.8021581,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 2:00,5/23/2017,2:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,0.771589,0.8,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 3:00,5/23/2017,3:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.487637,1.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 4:00,5/23/2017,4:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,2.542093,2.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 5:00,5/23/2017,5:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,1.479704,1.5,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 6:00,5/23/2017,6:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,5.439587,5.4,ppb,NA,O3,MVRD,02 - Lower Mainland
5/23/2017 7:00,5/23/2017,7:00,Vancouver International Airport #2,VANCOUVER INTERNATIONAL AIRPORT #2,E232246,10,14.17512,14.2,ppb,NA,O3,MVRD,02 - Lower Mainland
